q_aep	q_agri
-1640.9259016	-4420.8901639
-1640.9259016	-4420.8901639
-1640.9259016	-4420.8901639
-1640.9259016	-4420.8901639
-1640.9259016	-4420.8901639
-1640.9259016	-4420.8901639
-1640.9259016	-4420.8901639
-1640.9259016	-4420.8901639
-1640.9259016	-4420.8901639
-1640.9259016	-4420.8901639
-1640.9259016	-4420.8901639
-1640.9259016	-4420.8901639
-1539.1370492	-4104.2462295
-1539.1370492	-4104.2462295
-1539.1370492	-4104.2462295
-1539.1370492	-4104.2462295
-1539.1370492	-4104.2462295
-1539.1370492	-4104.2462295
-1539.1370492	-4104.2462295
-1539.1370492	-4104.2462295
-1539.1370492	-4104.2462295
-1539.1370492	-4104.2462295
-1539.1370492	-4104.2462295
-1539.1370492	-4104.2462295
-1539.1370492	-4104.2462295
-1539.1370492	-4104.2462295
-1539.1370492	-4104.2462295
-1539.1370492	-4104.2462295
-1539.1370492	-4104.2462295
-1539.1370492	-4104.2462295
-1539.1370492	-4104.2462295
-1539.1370492	-4104.2462295
-1539.1370492	-4104.2462295
-1539.1370492	-4104.2462295
-1539.1370492	-4104.2462295
-1539.1370492	-4104.2462295
-1539.1370492	-4104.2462295
-1539.1370492	-4104.2462295
-1539.1370492	-4104.2462295
-1539.1370492	-4104.2462295
-1539.1370492	-4104.2462295
-1539.1370492	-4104.2462295
-1539.1370492	-4104.2462295
-1539.9068852	-4571.4560656
-1539.9068852	-4571.4560656
-1539.9068852	-4571.4560656
-1539.9068852	-4571.4560656
-1539.9068852	-4571.4560656
-1539.9068852	-4571.4560656
-1539.9068852	-4571.4560656
-1539.9068852	-4571.4560656
-1539.9068852	-4571.4560656
-1539.9068852	-4571.4560656
-1539.9068852	-4571.4560656
-1539.9068852	-4571.4560656
-1539.9068852	-4571.4560656
-1539.9068852	-4571.4560656
-1539.9068852	-4571.4560656
-1539.9068852	-4571.4560656
-1539.9068852	-4571.4560656
-1539.9068852	-4571.4560656
-1539.9068852	-4571.4560656
-1539.9068852	-4571.4560656
-1539.9068852	-4571.4560656
-1539.9068852	-4571.4560656
-1539.9068852	-4571.4560656
-1539.9068852	-4571.4560656
-1539.9068852	-4571.4560656
-1539.9068852	-4571.4560656
-1539.9068852	-4571.4560656
-1539.9068852	-4571.4560656
-1539.9068852	-4571.4560656
-1539.9068852	-4571.4560656
-1540.6767213	-5769.0616393
-1540.6767213	-5769.0616393
-1540.6767213	-5769.0616393
-1540.6767213	-5769.0616393
-1540.6767213	-5769.0616393
-1540.6767213	-5769.0616393
-1540.6767213	-5769.0616393
-1540.6767213	-5769.0616393
-1540.6767213	-5769.0616393
-1540.6767213	-5769.0616393
-1540.6767213	-5769.0616393
-1540.6767213	-5769.0616393
-1540.6767213	-5769.0616393
-1540.6767213	-5769.0616393
-1540.6767213	-5769.0616393
-1540.6767213	-5769.0616393
-1540.6767213	-5769.0616393
-1540.6767213	-5769.0616393
-1540.6767213	-5769.0616393
-1540.6767213	-5769.0616393
-1540.6767213	-5769.0616393
-1540.6767213	-5769.0616393
-1540.6767213	-5769.0616393
-1540.6767213	-5769.0616393
-1540.6767213	-5769.0616393
-1540.6767213	-5769.0616393
-1540.6767213	-5769.0616393
-1540.6767213	-5769.0616393
-1540.6767213	-5769.0616393
-1540.6767213	-5769.0616393
-1540.6767213	-5769.0616393
-1541.4472131	-6769.5888525
-1541.4472131	-6769.5888525
-1541.4472131	-6769.5888525
-1541.4472131	-6769.5888525
-1541.4472131	-6769.5888525
-1541.4472131	-6769.5888525
-1541.4472131	-6769.5888525
-1541.4472131	-6769.5888525
-1541.4472131	-6769.5888525
-1541.4472131	-6769.5888525
-1541.4472131	-6769.5888525
-1541.4472131	-6769.5888525
-1541.4472131	-6769.5888525
-1541.4472131	-6769.5888525
-1541.4472131	-6769.5888525
-1541.4472131	-6769.5888525
-1541.4472131	-6769.5888525
-1541.4472131	-6769.5888525
-1541.4472131	-6769.5888525
-1541.4472131	-6769.5888525
-1541.4472131	-6769.5888525
-1541.4472131	-6769.5888525
-1541.4472131	-6769.5888525
-1541.4472131	-6769.5888525
-1541.4472131	-6769.5888525
-1541.4472131	-6769.5888525
-1541.4472131	-6769.5888525
-1541.4472131	-6769.5888525
-1541.4472131	-6769.5888525
-1541.4472131	-6769.5888525
-1541.4472131	-6769.5888525
-1542.2177049	-7220.8468852
-1542.2177049	-7220.8468852
-1542.2177049	-7220.8468852
-1542.2177049	-7220.8468852
-1542.2177049	-7220.8468852
-1542.2177049	-7220.8468852
-1542.2177049	-7220.8468852
-1542.2177049	-7220.8468852
-1542.2177049	-7220.8468852
-1542.2177049	-7220.8468852
-1542.2177049	-7220.8468852
-1542.2177049	-7220.8468852
-1542.2177049	-7220.8468852
-1542.2177049	-7220.8468852
-1542.2177049	-7220.8468852
-1542.2177049	-7220.8468852
-1542.2177049	-7220.8468852
-1542.2177049	-7220.8468852
-1542.2177049	-7220.8468852
-1542.2177049	-7220.8468852
-1542.2177049	-7220.8468852
-1542.2177049	-7220.8468852
-1542.2177049	-7220.8468852
-1542.2177049	-7220.8468852
-1542.2177049	-7220.8468852
-1542.2177049	-7220.8468852
-1542.2177049	-7220.8468852
-1542.2177049	-7220.8468852
-1542.9888525	-5374.9091803
-1542.9888525	-5374.9091803
-1542.9888525	-5374.9091803
-1542.9888525	-5374.9091803
-1542.9888525	-5374.9091803
-1542.9888525	-5374.9091803
-1542.9888525	-5374.9091803
-1542.9888525	-5374.9091803
-1542.9888525	-5374.9091803
-1542.9888525	-5374.9091803
-1542.9888525	-5374.9091803
-1542.9888525	-5374.9091803
-1542.9888525	-5374.9091803
-1542.9888525	-5374.9091803
-1542.9888525	-5374.9091803
-1542.9888525	-5374.9091803
-1542.9888525	-5374.9091803
-1542.9888525	-5374.9091803
-1542.9888525	-5374.9091803
-1542.9888525	-5374.9091803
-1542.9888525	-5374.9091803
-1542.9888525	-5374.9091803
-1542.9888525	-5374.9091803
-1542.9888525	-5374.9091803
-1542.9888525	-5374.9091803
-1542.9888525	-5374.9091803
-1542.9888525	-5374.9091803
-1542.9888525	-5374.9091803
-1542.9888525	-5374.9091803
-1542.9888525	-5374.9091803
-1542.9888525	-5374.9091803
-1543.7603279	-8739.0809836
-1543.7603279	-8739.0809836
-1543.7603279	-8739.0809836
-1543.7603279	-8739.0809836
-1543.7603279	-8739.0809836
-1543.7603279	-8739.0809836
-1543.7603279	-8739.0809836
-1543.7603279	-8739.0809836
-1543.7603279	-8739.0809836
-1543.7603279	-8739.0809836
-1543.7603279	-8739.0809836
-1543.7603279	-8739.0809836
-1543.7603279	-8739.0809836
-1543.7603279	-8739.0809836
-1543.7603279	-8739.0809836
-1543.7603279	-8739.0809836
-1543.7603279	-8739.0809836
-1543.7603279	-8739.0809836
-1543.7603279	-8739.0809836
-1543.7603279	-8739.0809836
-1543.7603279	-8739.0809836
-1543.7603279	-8739.0809836
-1543.7603279	-8739.0809836
-1543.7603279	-8739.0809836
-1543.7603279	-8739.0809836
-1543.7603279	-8739.0809836
-1543.7603279	-8739.0809836
-1543.7603279	-8739.0809836
-1543.7603279	-8739.0809836
-1543.7603279	-8739.0809836
-1647.5009836	-9031.4583607
-1647.5009836	-9031.4583607
-1647.5009836	-9031.4583607
-1647.5009836	-9031.4583607
-1647.5009836	-9031.4583607
-1647.5009836	-9031.4583607
-1647.5009836	-9031.4583607
-1647.5009836	-9031.4583607
-1647.5009836	-9031.4583607
-1647.5009836	-9031.4583607
-1647.5009836	-9031.4583607
-1647.5009836	-9031.4583607
-1647.5009836	-9031.4583607
-1647.5009836	-9031.4583607
-1647.5009836	-9031.4583607
-1647.5009836	-9031.4583607
-1647.5009836	-9031.4583607
-1647.5009836	-9031.4583607
-1647.5009836	-9031.4583607
-1647.5009836	-9031.4583607
-1647.5009836	-9031.4583607
-1647.5009836	-9031.4583607
-1647.5009836	-9031.4583607
-1647.5009836	-9031.4583607
-1647.5009836	-9031.4583607
-1647.5009836	-9031.4583607
-1647.5009836	-9031.4583607
-1647.5009836	-9031.4583607
-1647.5009836	-9031.4583607
-1647.5009836	-9031.4583607
-1647.5009836	-9031.4583607
-1751.3452459	-8474.2954098
-1751.3452459	-8474.2954098
-1751.3452459	-8474.2954098
-1751.3452459	-8474.2954098
-1751.3452459	-8474.2954098
-1751.3452459	-8474.2954098
-1751.3452459	-8474.2954098
-1751.3452459	-8474.2954098
-1751.3452459	-8474.2954098
-1751.3452459	-8474.2954098
-1751.3452459	-8474.2954098
-1751.3452459	-8474.2954098
-1751.3452459	-8474.2954098
-1751.3452459	-8474.2954098
-1751.3452459	-8474.2954098
-1751.3452459	-8474.2954098
-1751.3452459	-8474.2954098
-1751.3452459	-8474.2954098
-1751.3452459	-8474.2954098
-1751.3452459	-8474.2954098
-1751.3452459	-8474.2954098
-1751.3452459	-8474.2954098
-1751.3452459	-8474.2954098
-1751.3452459	-8474.2954098
-1751.3452459	-8474.2954098
-1751.3452459	-8474.2954098
-1751.3452459	-8474.2954098
-1751.3452459	-8474.2954098
-1751.3452459	-8474.2954098
-1751.3452459	-8474.2954098
-2061.4363934	-7663.1859016
-2061.4363934	-7663.1859016
-2061.4363934	-7663.1859016
-2061.4363934	-7663.1859016
-2061.4363934	-7663.1859016
-2061.4363934	-7663.1859016
-2061.4363934	-7663.1859016
-2061.4363934	-7663.1859016
-2061.4363934	-7663.1859016
-2061.4363934	-7663.1859016
-2061.4363934	-7663.1859016
-2061.4363934	-7663.1859016
-2061.4363934	-7663.1859016
-2061.4363934	-7663.1859016
-2061.4363934	-7663.1859016
-2061.4363934	-7663.1859016
-2061.4363934	-7663.1859016
-2061.4363934	-7663.1859016
-2061.4363934	-7663.1859016
-2061.4363934	-7663.1859016
-2061.4363934	-7663.1859016
-2061.4363934	-7663.1859016
-2061.4363934	-7663.1859016
-2061.4363934	-7663.1859016
-2061.4363934	-7663.1859016
-2061.4363934	-7663.1859016
-2061.4363934	-7663.1859016
-2061.4363934	-7663.1859016
-2061.4363934	-7663.1859016
-2061.4363934	-7663.1859016
-2061.4363934	-7663.1859016
-2062.4668852	-6860.0377049
-2062.4668852	-6860.0377049
-2062.4668852	-6860.0377049
-2062.4668852	-6860.0377049
-2062.4668852	-6860.0377049
-2062.4668852	-6860.0377049
-2062.4668852	-6860.0377049
-2062.4668852	-6860.0377049
-2062.4668852	-6860.0377049
-2062.4668852	-6860.0377049
-2062.4668852	-6860.0377049
-2062.4668852	-6860.0377049
-2062.4668852	-6860.0377049
-2062.4668852	-6860.0377049
-2062.4668852	-6860.0377049
-2062.4668852	-6860.0377049
-2062.4668852	-6860.0377049
-2062.4668852	-6860.0377049
-2062.4668852	-6860.0377049
-2062.4668852	-6860.0377049
-2062.4668852	-6860.0377049
-2062.4668852	-6860.0377049
-2062.4668852	-6860.0377049
-2062.4668852	-6860.0377049
-2062.4668852	-6860.0377049
-2062.4668852	-6860.0377049
-2062.4668852	-6860.0377049
-2062.4668852	-6860.0377049
-2062.4668852	-6860.0377049
-2062.4668852	-6860.0377049
-2062.4668852	-6860.0377049
-1650.7986885	-6171.4278689
-1650.7986885	-6171.4278689
-1650.7986885	-6171.4278689
-1650.7986885	-6171.4278689
-1650.7986885	-6171.4278689
-1650.7986885	-6171.4278689
-1650.7986885	-6171.4278689
-1650.7986885	-6171.4278689
-1650.7986885	-6171.4278689
-1650.7986885	-6171.4278689
-1650.7986885	-6171.4278689
-1650.7986885	-6171.4278689
-1650.7986885	-6171.4278689
-1650.7986885	-6171.4278689
-1650.7986885	-6171.4278689
-1650.7986885	-6171.4278689
-1650.7986885	-6171.4278689
-1650.7986885	-6171.4278689
-1650.7986885	-6171.4278689
-1650.7986885	-6171.4278689
-1650.7986885	-6171.4278689
-1650.7986885	-6171.4278689
-1650.7986885	-6171.4278689
-1650.7986885	-6171.4278689
-1650.7986885	-6171.4278689
-1650.7986885	-6171.4278689
-1650.7986885	-6171.4278689
-1650.7986885	-6171.4278689
-1650.7986885	-6171.4278689
-1650.7986885	-6171.4278689
-1548.397377	-5549.837377
-1548.397377	-5549.837377
-1548.397377	-5549.837377
-1548.397377	-5549.837377
-1548.397377	-5549.837377
-1548.397377	-5549.837377
-1548.397377	-5549.837377
-1548.397377	-5549.837377
-1548.397377	-5549.837377
-1548.397377	-5549.837377
-1548.397377	-5549.837377
-1548.397377	-5549.837377
-1548.397377	-5549.837377
-1548.397377	-5549.837377
-1548.397377	-5549.837377
-1548.397377	-5549.837377
-1548.397377	-5549.837377
-1548.397377	-5549.837377
-1548.397377	-5549.837377
-1548.397377	-5549.837377
-1548.397377	-5549.837377
-1548.397377	-5549.837377
-1548.397377	-5549.837377
-1548.397377	-5549.837377
-1548.397377	-5549.837377
-1548.397377	-5549.837377
-1548.397377	-5549.837377
-1548.397377	-5549.837377
-1548.397377	-5549.837377
-1548.397377	-5549.837377
-1548.397377	-5549.837377
-1549.1718033	-5108.8006557
-1549.1718033	-5108.8006557
-1549.1718033	-5108.8006557
-1549.1718033	-5108.8006557
-1549.1718033	-5108.8006557
-1549.1718033	-5108.8006557
-1549.1718033	-5108.8006557
-1549.1718033	-5108.8006557
-1549.1718033	-5108.8006557
-1549.1718033	-5108.8006557
-1549.1718033	-5108.8006557
-1549.1718033	-5108.8006557
-1549.1718033	-5108.8006557
-1549.1718033	-5108.8006557
-1549.1718033	-5108.8006557
-1549.1718033	-5108.8006557
-1549.1718033	-5108.8006557
-1549.1718033	-5108.8006557
-1549.1718033	-5108.8006557
-1549.1718033	-5108.8006557
-1549.1718033	-5108.8006557
-1549.1718033	-5108.8006557
-1549.1718033	-5108.8006557
-1549.1718033	-5108.8006557
-1549.1718033	-5108.8006557
-1549.1718033	-5108.8006557
-1549.1718033	-5108.8006557
-1549.1718033	-5108.8006557
-1549.1718033	-5108.8006557
-1549.1718033	-5108.8006557
-1549.9462295	-5296.4822951
-1549.9462295	-5296.4822951
-1549.9462295	-5296.4822951
-1549.9462295	-5296.4822951
-1549.9462295	-5296.4822951
-1549.9462295	-5296.4822951
-1549.9462295	-5296.4822951
-1549.9462295	-5296.4822951
-1549.9462295	-5296.4822951
-1549.9462295	-5296.4822951
-1549.9462295	-5296.4822951
-1549.9462295	-5296.4822951
-1549.9462295	-5296.4822951
-1549.9462295	-5296.4822951
-1549.9462295	-5296.4822951
-1549.9462295	-5296.4822951
-1549.9462295	-5296.4822951
-1549.9462295	-5296.4822951
-1549.9462295	-5296.4822951
-1549.9462295	-5296.4822951
-1549.9462295	-5296.4822951
-1549.9462295	-5296.4822951
-1549.9462295	-5296.4822951
-1549.9462295	-5296.4822951
-1549.9462295	-5296.4822951
-1549.9462295	-5296.4822951
-1549.9462295	-5296.4822951
-1549.9462295	-5296.4822951
-1549.9462295	-5296.4822951
-1549.9462295	-5296.4822951
-1549.9462295	-5296.4822951
-1550.7213115	-5570.6013115
-1550.7213115	-5570.6013115
-1550.7213115	-5570.6013115
-1550.7213115	-5570.6013115
-1550.7213115	-5570.6013115
-1550.7213115	-5570.6013115
-1550.7213115	-5570.6013115
-1550.7213115	-5570.6013115
-1550.7213115	-5570.6013115
-1550.7213115	-5570.6013115
-1550.7213115	-5570.6013115
-1550.7213115	-5570.6013115
-1550.7213115	-5570.6013115
-1550.7213115	-5570.6013115
-1550.7213115	-5570.6013115
-1550.7213115	-5570.6013115
-1550.7213115	-5570.6013115
-1550.7213115	-5570.6013115
-1550.7213115	-5570.6013115
-1550.7213115	-5570.6013115
-1550.7213115	-5570.6013115
-1550.7213115	-5570.6013115
-1550.7213115	-5570.6013115
-1550.7213115	-5570.6013115
-1550.7213115	-5570.6013115
-1550.7213115	-5570.6013115
-1550.7213115	-5570.6013115
-1550.7213115	-5570.6013115
-1550.7213115	-5570.6013115
-1550.7213115	-5570.6013115
-1550.7213115	-5570.6013115
-1551.4967213	-6367.1803279
-1551.4967213	-6367.1803279
-1551.4967213	-6367.1803279
-1551.4967213	-6367.1803279
-1551.4967213	-6367.1803279
-1551.4967213	-6367.1803279
-1551.4967213	-6367.1803279
-1551.4967213	-6367.1803279
-1551.4967213	-6367.1803279
-1551.4967213	-6367.1803279
-1551.4967213	-6367.1803279
-1551.4967213	-6367.1803279
-1551.4967213	-6367.1803279
-1551.4967213	-6367.1803279
-1551.4967213	-6367.1803279
-1551.4967213	-6367.1803279
-1551.4967213	-6367.1803279
-1551.4967213	-6367.1803279
-1551.4967213	-6367.1803279
-1551.4967213	-6367.1803279
-1551.4967213	-6367.1803279
-1551.4967213	-6367.1803279
-1551.4967213	-6367.1803279
-1551.4967213	-6367.1803279
-1551.4967213	-6367.1803279
-1551.4967213	-6367.1803279
-1551.4967213	-6367.1803279
-1551.4967213	-6367.1803279
-1552.272459	-7255.3678689
-1552.272459	-7255.3678689
-1552.272459	-7255.3678689
-1552.272459	-7255.3678689
-1552.272459	-7255.3678689
-1552.272459	-7255.3678689
-1552.272459	-7255.3678689
-1552.272459	-7255.3678689
-1552.272459	-7255.3678689
-1552.272459	-7255.3678689
-1552.272459	-7255.3678689
-1552.272459	-7255.3678689
-1552.272459	-7255.3678689
-1552.272459	-7255.3678689
-1552.272459	-7255.3678689
-1552.272459	-7255.3678689
-1552.272459	-7255.3678689
-1552.272459	-7255.3678689
-1552.272459	-7255.3678689
-1552.272459	-7255.3678689
-1552.272459	-7255.3678689
-1552.272459	-7255.3678689
-1552.272459	-7255.3678689
-1552.272459	-7255.3678689
-1552.272459	-7255.3678689
-1552.272459	-7255.3678689
-1552.272459	-7255.3678689
-1552.272459	-7255.3678689
-1552.272459	-7255.3678689
-1552.272459	-7255.3678689
-1552.272459	-7255.3678689
-1553.0485246	-7400.9196721
-1553.0485246	-7400.9196721
-1553.0485246	-7400.9196721
-1553.0485246	-7400.9196721
-1553.0485246	-7400.9196721
-1553.0485246	-7400.9196721
-1553.0485246	-7400.9196721
-1553.0485246	-7400.9196721
-1553.0485246	-7400.9196721
-1553.0485246	-7400.9196721
-1553.0485246	-7400.9196721
-1553.0485246	-7400.9196721
-1553.0485246	-7400.9196721
-1553.0485246	-7400.9196721
-1553.0485246	-7400.9196721
-1553.0485246	-7400.9196721
-1553.0485246	-7400.9196721
-1553.0485246	-7400.9196721
-1553.0485246	-7400.9196721
-1553.0485246	-7400.9196721
-1553.0485246	-7400.9196721
-1553.0485246	-7400.9196721
-1553.0485246	-7400.9196721
-1553.0485246	-7400.9196721
-1553.0485246	-7400.9196721
-1553.0485246	-7400.9196721
-1553.0485246	-7400.9196721
-1553.0485246	-7400.9196721
-1553.0485246	-7400.9196721
-1553.0485246	-7400.9196721
-1657.4134426	-6977.1911475
-1657.4134426	-6977.1911475
-1657.4134426	-6977.1911475
-1657.4134426	-6977.1911475
-1657.4134426	-6977.1911475
-1657.4134426	-6977.1911475
-1657.4134426	-6977.1911475
-1657.4134426	-6977.1911475
-1657.4134426	-6977.1911475
-1657.4134426	-6977.1911475
-1657.4134426	-6977.1911475
-1657.4134426	-6977.1911475
-1657.4134426	-6977.1911475
-1657.4134426	-6977.1911475
-1657.4134426	-6977.1911475
-1657.4134426	-6977.1911475
-1657.4134426	-6977.1911475
-1657.4134426	-6977.1911475
-1657.4134426	-6977.1911475
-1657.4134426	-6977.1911475
-1657.4134426	-6977.1911475
-1657.4134426	-6977.1911475
-1657.4134426	-6977.1911475
-1657.4134426	-6977.1911475
-1657.4134426	-6977.1911475
-1657.4134426	-6977.1911475
-1657.4134426	-6977.1911475
-1657.4134426	-6977.1911475
-1657.4134426	-6977.1911475
-1657.4134426	-6977.1911475
-1657.4134426	-6977.1911475
-1761.8822951	-6416.8865574
-1761.8822951	-6416.8865574
-1761.8822951	-6416.8865574
-1761.8822951	-6416.8865574
-1761.8822951	-6416.8865574
-1761.8822951	-6416.8865574
-1761.8822951	-6416.8865574
-1761.8822951	-6416.8865574
-1761.8822951	-6416.8865574
-1761.8822951	-6416.8865574
-1761.8822951	-6416.8865574
-1761.8822951	-6416.8865574
-1761.8822951	-6416.8865574
-1761.8822951	-6416.8865574
-1761.8822951	-6416.8865574
-1761.8822951	-6416.8865574
-1761.8822951	-6416.8865574
-1761.8822951	-6416.8865574
-1761.8822951	-6416.8865574
-1761.8822951	-6416.8865574
-1761.8822951	-6416.8865574
-1761.8822951	-6416.8865574
-1761.8822951	-6416.8865574
-1761.8822951	-6416.8865574
-1761.8822951	-6416.8865574
-1761.8822951	-6416.8865574
-1761.8822951	-6416.8865574
-1761.8822951	-6416.8865574
-1761.8822951	-6416.8865574
-1761.8822951	-6416.8865574
-2073.8390164	-5813.9629508
-2073.8390164	-5813.9629508
-2073.8390164	-5813.9629508
-2073.8390164	-5813.9629508
-2073.8390164	-5813.9629508
-2073.8390164	-5813.9629508
-2073.8390164	-5813.9629508
-2073.8390164	-5813.9629508
-2073.8390164	-5813.9629508
-2073.8390164	-5813.9629508
-2073.8390164	-5813.9629508
-2073.8390164	-5813.9629508
-2073.8390164	-5813.9629508
-2073.8390164	-5813.9629508
-2073.8390164	-5813.9629508
-2073.8390164	-5813.9629508
-2073.8390164	-5813.9629508
-2073.8390164	-5813.9629508
-2073.8390164	-5813.9629508
-2073.8390164	-5813.9629508
-2073.8390164	-5813.9629508
-2073.8390164	-5813.9629508
-2073.8390164	-5813.9629508
-2073.8390164	-5813.9629508
-2073.8390164	-5813.9629508
-2073.8390164	-5813.9629508
-2073.8390164	-5813.9629508
-2073.8390164	-5813.9629508
-2073.8390164	-5813.9629508
-2073.8390164	-5813.9629508
-2073.8390164	-5813.9629508
-2074.8757377	-5302.4609836
-2074.8757377	-5302.4609836
-2074.8757377	-5302.4609836
-2074.8757377	-5302.4609836
-2074.8757377	-5302.4609836
-2074.8757377	-5302.4609836
-2074.8757377	-5302.4609836
-2074.8757377	-5302.4609836
-2074.8757377	-5302.4609836
-2074.8757377	-5302.4609836
-2074.8757377	-5302.4609836
-2074.8757377	-5302.4609836
-2074.8757377	-5302.4609836
-2074.8757377	-5302.4609836
-2074.8757377	-5302.4609836
-2074.8757377	-5302.4609836
-2074.8757377	-5302.4609836
-2074.8757377	-5302.4609836
-2074.8757377	-5302.4609836
-2074.8757377	-5302.4609836
-2074.8757377	-5302.4609836
-2074.8757377	-5302.4609836
-2074.8757377	-5302.4609836
-2074.8757377	-5302.4609836
-2074.8757377	-5302.4609836
-2074.8757377	-5302.4609836
-2074.8757377	-5302.4609836
-2074.8757377	-5302.4609836
-2074.8757377	-5302.4609836
-2074.8757377	-5302.4609836
-2074.8757377	-5302.4609836
-1660.7304918	-4860.8262295
-1660.7304918	-4860.8262295
-1660.7304918	-4860.8262295
-1660.7304918	-4860.8262295
-1660.7304918	-4860.8262295
-1660.7304918	-4860.8262295
-1660.7304918	-4860.8262295
-1660.7304918	-4860.8262295
-1660.7304918	-4860.8262295
-1660.7304918	-4860.8262295
-1660.7304918	-4860.8262295
-1660.7304918	-4860.8262295
-1660.7304918	-4860.8262295
-1660.7304918	-4860.8262295
-1660.7304918	-4860.8262295
-1660.7304918	-4860.8262295
-1660.7304918	-4860.8262295
-1660.7304918	-4860.8262295
-1660.7304918	-4860.8262295
-1660.7304918	-4860.8262295
-1660.7304918	-4860.8262295
-1660.7304918	-4860.8262295
-1660.7304918	-4860.8262295
-1660.7304918	-4860.8262295
-1660.7304918	-4860.8262295
-1660.7304918	-4860.8262295
-1660.7304918	-4860.8262295
-1660.7304918	-4860.8262295
-1660.7304918	-4860.8262295
-1660.7304918	-4860.8262295
-1557.7134426	-4452.1222951
-1557.7134426	-4452.1222951
-1557.7134426	-4452.1222951
-1557.7134426	-4452.1222951
-1557.7134426	-4452.1222951
-1557.7134426	-4452.1222951
-1557.7134426	-4452.1222951
-1557.7134426	-4452.1222951
-1557.7134426	-4452.1222951
-1557.7134426	-4452.1222951
-1557.7134426	-4452.1222951
-1557.7134426	-4452.1222951
-1557.7134426	-4452.1222951
-1557.7134426	-4452.1222951
-1557.7134426	-4452.1222951
-1557.7134426	-4452.1222951
-1557.7134426	-4452.1222951
-1557.7134426	-4452.1222951
-1557.7134426	-4452.1222951
-1557.7134426	-4452.1222951
-1557.7134426	-4452.1222951
-1557.7134426	-4452.1222951
-1557.7134426	-4452.1222951
-1557.7134426	-4452.1222951
-1557.7134426	-4452.1222951
-1557.7134426	-4452.1222951
-1557.7134426	-4452.1222951
-1557.7134426	-4452.1222951
-1557.7134426	-4452.1222951
-1557.7134426	-4452.1222951
-1557.7134426	-4452.1222951
-1558.492459	-4474.2806557
-1558.492459	-4474.2806557
-1558.492459	-4474.2806557
-1558.492459	-4474.2806557
-1558.492459	-4474.2806557
-1558.492459	-4474.2806557
-1558.492459	-4474.2806557
-1558.492459	-4474.2806557
-1558.492459	-4474.2806557
-1558.492459	-4474.2806557
-1558.492459	-4474.2806557
-1558.492459	-4474.2806557
-1558.492459	-4474.2806557
-1558.492459	-4474.2806557
-1558.492459	-4474.2806557
-1558.492459	-4474.2806557
-1558.492459	-4474.2806557
-1558.492459	-4474.2806557
-1558.492459	-4474.2806557
-1558.492459	-4474.2806557
-1558.492459	-4474.2806557
-1558.492459	-4474.2806557
-1558.492459	-4474.2806557
-1558.492459	-4474.2806557
-1558.492459	-4474.2806557
-1558.492459	-4474.2806557
-1558.492459	-4474.2806557
-1558.492459	-4474.2806557
-1558.492459	-4474.2806557
-1558.492459	-4474.2806557
-1559.2714754	-5197.2622951
-1559.2714754	-5197.2622951
-1559.2714754	-5197.2622951
-1559.2714754	-5197.2622951
-1559.2714754	-5197.2622951
-1559.2714754	-5197.2622951
-1559.2714754	-5197.2622951
-1559.2714754	-5197.2622951
-1559.2714754	-5197.2622951
-1559.2714754	-5197.2622951
-1559.2714754	-5197.2622951
-1559.2714754	-5197.2622951
-1559.2714754	-5197.2622951
-1559.2714754	-5197.2622951
-1559.2714754	-5197.2622951
-1559.2714754	-5197.2622951
-1559.2714754	-5197.2622951
-1559.2714754	-5197.2622951
-1559.2714754	-5197.2622951
-1559.2714754	-5197.2622951
-1559.2714754	-5197.2622951
-1559.2714754	-5197.2622951
-1559.2714754	-5197.2622951
-1559.2714754	-5197.2622951
-1559.2714754	-5197.2622951
-1559.2714754	-5197.2622951
-1559.2714754	-5197.2622951
-1559.2714754	-5197.2622951
-1559.2714754	-5197.2622951
-1559.2714754	-5197.2622951
-1559.2714754	-5197.2622951
-1560.0511475	-6522.7111475
-1560.0511475	-6522.7111475
-1560.0511475	-6522.7111475
-1560.0511475	-6522.7111475
-1560.0511475	-6522.7111475
-1560.0511475	-6522.7111475
-1560.0511475	-6522.7111475
-1560.0511475	-6522.7111475
-1560.0511475	-6522.7111475
-1560.0511475	-6522.7111475
-1560.0511475	-6522.7111475
-1560.0511475	-6522.7111475
-1560.0511475	-6522.7111475
-1560.0511475	-6522.7111475
-1560.0511475	-6522.7111475
-1560.0511475	-6522.7111475
-1560.0511475	-6522.7111475
-1560.0511475	-6522.7111475
-1560.0511475	-6522.7111475
-1560.0511475	-6522.7111475
-1560.0511475	-6522.7111475
-1560.0511475	-6522.7111475
-1560.0511475	-6522.7111475
-1560.0511475	-6522.7111475
-1560.0511475	-6522.7111475
-1560.0511475	-6522.7111475
-1560.0511475	-6522.7111475
-1560.0511475	-6522.7111475
-1560.0511475	-6522.7111475
-1560.0511475	-6522.7111475
-1560.0511475	-6522.7111475
-1560.8311475	-7075.907541
-1560.8311475	-7075.907541
-1560.8311475	-7075.907541
-1560.8311475	-7075.907541
-1560.8311475	-7075.907541
-1560.8311475	-7075.907541
-1560.8311475	-7075.907541
-1560.8311475	-7075.907541
-1560.8311475	-7075.907541
-1560.8311475	-7075.907541
-1560.8311475	-7075.907541
-1560.8311475	-7075.907541
-1560.8311475	-7075.907541
-1560.8311475	-7075.907541
-1560.8311475	-7075.907541
-1560.8311475	-7075.907541
-1560.8311475	-7075.907541
-1560.8311475	-7075.907541
